pipeline_id,run_id,timestamp,ci_tool,repository,branch,commit_hash,author,language,os,cloud_provider,build_duration_sec,test_duration_sec,deploy_duration_sec,failure_stage,failure_type,error_code,error_message,severity,cpu_usage_pct,memory_usage_mb,retry_count,is_flaky_test,rollback_triggered,incident_created,result,commit_size,files_changed,warnings,tests_failed,previous_failure_rate
circleci-energy-forecasting-pipeline-ci,2cf76ba8-e927-5ac6-9362-4f16667364ad,2026-04-07T07:52:00,CircleCI,mlops/energy-forecasting-pipeline,dependabot/npm_and_yarn/lodash-4.17.21,792224cb2e02e2c67da682c589bd943eca6db655,maria_sre,Go,ubuntu-latest,Azure,1508,951,295,build,Security Scan Failure,SNYK_VULNERABILITY,CircleCI step build | working_directory=~/project/energy-forecasting-pipeline | bandit -r src | Issue: [B105:hardcoded_password_string] Possible hardcoded password at /builds/energy-forecasting-pipeline/deploy/handler.go:74 | Exited with code 1,HIGH,63.6,14702,2,False,False,False,FAIL,48,26,21,0,0.334
circleci-e2e-test-suite-ci,11173f37-afc9-5e1f-b156-1a88b5090506,2026-04-18T00:27:00,CircleCI,qa/e2e-test-suite,hotfix/urgent-rollout,a6d89cf02bdf81ea597ea25b8ee85da5242f21c7,devops-bot,Python,ubuntu-latest,GCP,965,700,849,build,Dependency Error,PIP_RESOLUTION_IMPOSSIBLE,CircleCI step build | working_directory=~/project/e2e-test-suite | go mod download | verifying github.com/company/models@v0.0.28: checksum mismatch in go.sum | Exited with code 1,HIGH,63.11,8935,2,False,False,False,FAIL,56,32,8,0,0.853
circleci-fraud-detection-api-deploy-staging,0ebd8265-3550-501e-bef9-b3512b5412fd,2026-05-07T12:52:00,CircleCI,platform-team/fraud-detection-api,ci/cd-proyecto,d3df9f6c160ae829a10827c7b5249dd83ae12c88,platform_admin,Go,windows-latest,AWS,390,1100,349,build,Permission Error,GCP_IAM_DENIED,CircleCI step build | working_directory=~/project/fraud-detection-api | docker push gcr.io/internal-platform/fraud-detection-api:d3df9f6c | denied: requested access to the resource is denied; check registry credentials | Exited with code 1,HIGH,62.43,6057,1,False,False,False,FAIL,78,36,7,0,0.634
circleci-analytics-etl-deploy-staging,408668cd-c96f-57e0-806a-c45886059757,2026-04-22T06:42:00,CircleCI,data/analytics-etl,bugfix/payment-webhook,aaa892795c745becb0bff33365f2d742635bde92,qa_automation,C++,self-hosted-linux,On-Prem,230,269,199,build,Build Failure,TS2307,"CircleCI step build | working_directory=~/project/analytics-etl | C:\agent\_work\1\s\src\models\service.cpp:90:53: error TS2307: Cannot find module ""@company/search"" or its corresponding type declarations",CRITICAL,55.07,3608,1,False,False,False,FAIL,11,3,3,0,0.06
ado-customer-profile-api-deploy-staging,20260618.28,2026-06-03T06:44:00,Azure DevOps,core/customer-profile-api,master,ecdfe33fe2d96b0222ef15b96f43841382996c30,release_manager,Go,ubuntu-latest,GCP,92,1412,0,build,Build Failure,BUILD_SCRIPT_EXIT_2,##[section]Starting: build | Agent job on Azure Pipelines | cargo build --release | error[E0432]: unresolved import crate::billing at /builds/customer-profile-api/reports/handler.go:39:46,CRITICAL,69.79,14932,0,False,False,False,FAIL,93,37,5,0,0.908
circleci-billing-api-nightly-regression,02a90b07-1d39-58ec-b080-7eecaff37164,2026-04-10T05:36:00,CircleCI,finance/billing-api,master,d86bc975183d34b3e315388784a531092f308f1f,github-actions[bot],C++,windows-latest,GCP,117,281,152,build,Configuration Error,INVALID_SECRET_REFERENCE,CircleCI step build | working_directory=~/project/billing-api | docker compose config | services.api.environment.SECRET_KEY contains an invalid reference; secret was not mounted in runner context | Exited with code 1,MEDIUM,36.54,4545,0,False,False,False,FAIL,15,6,2,0,0.33
gha-push-notification-worker-nightly-regression,118000846968-1,2026-04-25T17:40:00,GitHub Actions,mobile/push-notification-worker,renovate/python-requests-2.x,f3fab2b3e024098fbbf9b57b16a8f6ddcf40608a,security_scan_bot,Python,ubuntu-latest,AWS,1496,629,0,build,Build Failure,RUST_E0432,"Run build job on ubuntu-latest | ##[group]refs/heads/renovate/python-requests-2.x | /home/runner/work/push-notification-worker/push-notification-worker/src/orders/service.py:33:74: error TS2307: Cannot find module ""@company/users"" or its corresponding type declarations | Error: Process completed with exit code 1",MEDIUM,46.53,8332,2,False,False,False,FAIL,77,6,2,0,0.661
gha-model-serving-platform-ci,118001068865-3,2026-05-29T11:02:00,GitHub Actions,platform/model-serving-platform,bugfix/flaky-login-test,ed23af0fd93d247423051f7db89f48ea722aea8b,carlos_dev,C++,ubuntu-latest,AWS,606,741,779,deploy,Security Scan Failure,TRIVY_CRITICAL_CVE,Run deploy job on ubuntu-latest | ##[group]refs/heads/bugfix/flaky-login-test | dependency-check --failOnCVSS 7 | CVE score 9.8 detected in transitive dependency gin-gonic/gin; build blocked by quality gate | Error: Process completed with exit code 1,HIGH,84.94,17143,1,False,False,False,FAIL,75,19,19,0,0.685
gha-auth-service-security-scan,118001101529-1,2026-05-24T14:54:00,GitHub Actions,security/auth-service,bugfix/flaky-login-test,af5b19101830e71bdc43ddd79f022ef2d52caf63,qa_automation,C++,macos-latest,Azure,249,60,62,build,Configuration Error,YAML_PARSE_ERROR,Run build job on ubuntu-latest | ##[group]refs/heads/bugfix/flaky-login-test | python -m app.config_check | pydantic.error_wrappers.ValidationError: DATABASE_URL field required for environment=staging,MEDIUM,28.6,892,1,False,False,False,FAIL,3,7,2,0,0.348
circleci-search-api-security-scan,822ec000-d21b-5444-b132-ea197994c6d3,2026-05-10T09:23:00,CircleCI,search/search-api,bugfix/flaky-login-test,82b8c353ec9c5cbf27717153e896abd96d07f9da,renovate[bot],Python,ubuntu-latest,AWS,74,344,132,build,Permission Error,GITHUB_TOKEN_PERMISSION_DENIED,CircleCI step build | working_directory=~/project/search-api | aws ecr get-login-password | An error occurred (AccessDeniedException): User arn:aws:sts::123456789012:assumed-role/github-actions is not authorized to perform ecr:GetAuthorizationToken | Exited with code 1,CRITICAL,33.87,2571,0,False,False,False,FAIL,8,6,2,0,0.191
jenkins-mobile-backend-build-test-deploy,mobile-backend/feature-model-registry#22286,2026-04-12T01:51:00,Jenkins,mobile/mobile-backend,feature/model-registry,dac7f7cef053210e2e657c782b4ea27ba566ffc7,dependabot[bot],Go,ubuntu-latest,Azure,1556,941,195,deploy,Network Error,ECONNRESET,[Pipeline] stage(deploy) | [Pipeline] sh | apt-get update | Temporary failure resolving archive.ubuntu.com; runner network check failed | script returned exit code 1,HIGH,44.42,19692,3,False,False,False,FAIL,12,38,5,0,0.225
gha-user-session-service-pr-validation,118000827372-3,2026-04-20T21:03:00,GitHub Actions,platform/user-session-service,release/2026.06,72855dc1e705aafc3783389e8ece5d03186d55d6,isuru_devops,Python,windows-latest,GCP,1519,943,672,deploy,Permission Error,DOCKER_LOGIN_DENIED,Run deploy job on ubuntu-latest | ##[group]refs/heads/release/2026.06 | docker push gcr.io/internal-platform/user-session-service:72855dc1 | denied: requested access to the resource is denied; check registry credentials,HIGH,56.39,19963,1,False,False,False,FAIL,33,41,2,0,0.508
gitlab-risk-scoring-service-release,pipeline/988384/job/2338447,2026-04-14T18:15:00,GitLab CI,risk/risk-scoring-service,main,c397a30860c5dfc38f1d0b43ec1d5c1e179ab1f2,maria_sre,Rust,windows-latest,AWS,1330,658,736,build,Network Error,REGISTRY_504,"Running with gitlab-runner 17.x | stage=build | $ make build | npm ci | request to https://registry.npmjs.org/pandas failed, reason: getaddrinfo EAI_AGAIN registry.npmjs.org",MEDIUM,86.92,6432,2,False,False,False,FAIL,65,7,11,0,0.476
gha-analytics-etl-ci,118001038131-1,2026-06-11T08:06:00,GitHub Actions,data/analytics-etl,release/2026.07,178f985c176f251928655227a2e8482a4239e09c,qa_automation,NodeJS,windows-latest,AWS,361,1128,272,deploy,Deployment Failure,K8S_ROLLOUT_TIMEOUT,Run deploy job on ubuntu-latest | ##[group]refs/heads/release/2026.07 | kubectl rollout status deployment/analytics-etl -n ml-prod --timeout=180s | error: deployment exceeded its progress deadline | image=registry.gitlab.com/analytics-etl:178f985c,CRITICAL,66.64,9990,4,False,True,False,FAIL,40,6,3,0,0.347
circleci-billing-api-nightly-regression,598d0789-caac-5595-bda7-1b3423d9f68b,2026-04-07T00:38:00,CircleCI,finance/billing-api,develop,a1da289ebdfe41cc9d1d9621bf56800764d88c6a,qa_automation,Python,ubuntu-latest,GCP,2751,1323,73,deploy,Timeout,DEPLOY_TIMEOUT,"CircleCI step deploy | working_directory=~/project/billing-api | pipeline step failed after retry; logs were truncated after runner output limit, final exit status=1 | repository=billing-api | Exited with code 1",MEDIUM,87.57,6827,3,False,False,True,FAIL,14,29,2,0,0.549
ado-order-fulfillment-service-deploy-staging,20260623.23,2026-04-13T16:14:00,Azure DevOps,commerce/order-fulfillment-service,main,7b5361d6b2bd3d53d130c95a378a9b439dab1807,sara_platform,Go,ubuntu-latest,On-Prem,452,203,225,build,Resource Exhaustion,CPU_LIMIT_EXCEEDED,##[section]Starting: build | Agent job on Azure Pipelines | docker build . | no space left on device while writing /var/lib/docker/overlay2/1ffe43627422044c8de7/diff/app/node_modules | ##[error]Bash exited with code 1,CRITICAL,30.36,3354,1,False,False,False,FAIL,16,2,2,0,0.301
jenkins-helm-charts-deploy-staging,helm-charts/hotfix-urgent-rollout#21727,2026-04-07T00:38:00,Jenkins,infra/helm-charts,hotfix/urgent-rollout,aa19c3da4dd003bd53939efb72070c52cae02e9b,release_manager,NodeJS,macos-latest,AWS,208,1066,564,build,Network Error,REGISTRY_504,[Pipeline] stage(build) | [Pipeline] sh | curl -fsS https://helm-charts.dev.internal.example.com/healthz | OpenSSL SSL_connect: Connection reset by peer in connection to 10.163.117.26:6246 | script returned exit code 1,HIGH,86.86,5047,4,False,False,False,FAIL,12,21,2,0,0.572
jenkins-data-ingestion-service-release,data-ingestion-service/feature-model-registry#21629,2026-04-06T05:42:00,Jenkins,data/data-ingestion-service,feature/model-registry,a5a7fcbf90c6a6fd41f28143406d92f765efd756,devops-bot,C++,ubuntu-latest,GCP,359,161,1020,test,Dependency Error,NPM_ETARGET,[Pipeline] stage(test) | [Pipeline] sh | go mod download | verifying github.com/company/orders@v0.0.28: checksum mismatch in go.sum,MEDIUM,64.42,14726,1,False,False,False,FAIL,17,25,4,0,0.255
jenkins-helm-charts-nightly-regression,helm-charts/dependabot-npm-and-yarn-#21816,2026-04-07T23:26:00,Jenkins,infra/helm-charts,dependabot/npm_and_yarn/lodash-4.17.21,5b6d692a5c97c218855d649b5d32d2bc21a512bd,isuru_devops,C++,macos-latest,On-Prem,1194,1379,0,build,Build Failure,CMAKE_LINK_ERROR,"[Pipeline] stage(build) | [Pipeline] sh | mvn -B package | [ERROR] COMPILATION ERROR : C:\agent\_work\1\s\src\users\service.cpp:[147,1] cannot find symbol class PaymentClient",HIGH,35.01,7421,2,False,False,False,FAIL,45,9,11,0,0.704
gha-data-ingestion-service-nightly-regression,118000950390-1,2026-05-21T00:54:00,GitHub Actions,data/data-ingestion-service,develop,90eb44d603d22187e4f76a66785ddbb7d8f59cec,junior_juan,C++,macos-latest,AWS,683,80,0,build,Build Failure,GO_BUILD_FAILED,"Run build job on ubuntu-latest | ##[group]refs/heads/develop | pipeline step failed after retry; logs were truncated after runner output limit, final exit status=1 | repository=data-ingestion-service | Error: Process completed with exit code 1",HIGH,74.31,5848,2,False,False,False,FAIL,37,16,10,0,0.531
circleci-rag-qa-service-release,0373349a-d179-58fe-a8a4-cafc1edd9072,2026-04-12T04:00:00,CircleCI,platform-team/rag-qa-service,feature/pagos,7897c540d022f856bdab1c1d8f8d4e7b64a08673,renovate[bot],Rust,self-hosted-linux,AWS,1402,1360,272,deploy,Timeout,WAIT_FOR_SERVICE_TIMEOUT,CircleCI step deploy | working_directory=~/project/rag-qa-service | npm ci | command timed out after 600000ms during postinstall script for tokio | Exited with code 1,MEDIUM,87.37,3476,3,False,False,False,FAIL,50,20,13,0,0.909
gitlab-energy-forecasting-pipeline-nightly-regression,pipeline/992550/job/2347616,2026-04-22T07:51:00,GitLab CI,mlops/energy-forecasting-pipeline,hotfix/urgente,4ee591801529acd77c4bb27bc7a266eed4c43e7c,akash_mlops,Rust,windows-latest,Azure,499,174,830,deploy,Configuration Error,YAML_PARSE_ERROR,Running with gitlab-runner 17.x | stage=deploy | $ make deploy | job failed before post-step summary was published; check previous console lines for the first error | run_id=pipeline/992550/job/2347616 | ERROR: Job failed: exit code 1,MEDIUM,91.52,1706,0,False,False,False,FAIL,5,10,11,0,0.483
jenkins-recsys-clickthrough-service-ci,recsys-clickthrough-service/main#28404,2026-06-06T07:51:00,Jenkins,mlops/recsys-clickthrough-service,main,ec7e579545b021851212e9cb631755f389b42567,dependabot[bot],Java,ubuntu-latest,Azure,1131,1132,0,build,Build Failure,DOCKER_BUILD_FAILED,"[Pipeline] stage(build) | [Pipeline] sh | docker build -t gcr.io/internal-platform/recsys-clickthrough-service:ec7e5795 . | ERROR: failed to solve: process ""/bin/sh -c npm run build"" did not complete successfully: exit code: 2 | buildkit=850f8bfcecd45f25 | script returned exit code 1",CRITICAL,65.15,8104,3,False,False,False,FAIL,84,6,11,0,0.387
ado-internal-api-gateway-deploy-staging,20260616.22,2026-04-05T21:41:00,Azure DevOps,platform/internal-api-gateway,master,cb58e7a623b8eb821df92497945b50e4573ba553,devops-bot,Go,macos-latest,AWS,174,128,78,build,Configuration Error,INVALID_SECRET_REFERENCE,##[section]Starting: build | Agent job on Azure Pipelines | helm template charts/app -f values-staging.yaml | YAML parse error on charts/app/templates/deployment.yaml: mapping values are not allowed in this context,MEDIUM,34.0,3236,1,False,False,False,FAIL,15,6,3,0,0.225
jenkins-payment-gateway-service-security-scan,payment-gateway-service/master#22582,2026-04-14T20:26:00,Jenkins,payments/payment-gateway-service,master,4ba77b37eded1b8942ea7a9deb6f24b640483735,sara_platform,Rust,macos-latest,On-Prem,1607,367,914,test,Resource Exhaustion,ENOSPC,[Pipeline] stage(test) | [Pipeline] sh | cargo test --release | runner CPU throttled for 300s; job exceeded resource quota on self-hosted runner | script returned exit code 1,CRITICAL,91.44,12774,3,False,False,False,FAIL,8,40,8,0,0.675
gha-customer-profile-api-release,118000955098-3,2026-05-22T04:15:00,GitHub Actions,core/customer-profile-api,release/2026.06,1067cc437aa3ac05c4f5bb9d261804139728e534,junior_juan,C++,windows-latest,GCP,694,1322,0,build,Build Failure,RUST_E0432,Run build job on ubuntu-latest | ##[group]refs/heads/release/2026.06 | cmake --build build | undefined reference to `CreateOrder()` | collect2: error: ld returned 1 exit status | Error: Process completed with exit code 1,CRITICAL,37.4,16591,2,False,False,False,FAIL,40,6,10,0,0.861
gha-customer-profile-api-release,118001085115-2,2026-04-27T23:49:00,GitHub Actions,core/customer-profile-api,develop,5d5a09afe4d00f7fb6757634e8d43a84a9240b74,data_pipeline_bot,Java,windows-latest,AWS,405,1352,33,build,Configuration Error,HELM_VALUES_ERROR,Run build job on ubuntu-latest | ##[group]refs/heads/develop | docker compose config | services.api.environment.SECRET_KEY contains an invalid reference; secret was not mounted in runner context | Error: Process completed with exit code 1,HIGH,86.0,10040,0,False,False,False,FAIL,21,9,4,0,0.804
jenkins-search-api-nightly-regression,search-api/bugfix-payment-webhook#28474,2026-06-06T22:52:00,Jenkins,search/search-api,bugfix/payment-webhook,b0bd4dc2a3d005f911bb145c7fa1940a18148c6e,akash_mlops,Rust,macos-latest,Azure,291,291,49,build,Build Failure,RUST_E0432,"[Pipeline] stage(build) | [Pipeline] sh | docker build -t docker.io/company/search-api:b0bd4dc2 . | ERROR: failed to solve: process ""/bin/sh -c npm run build"" did not complete successfully: exit code: 2 | buildkit=eb712f3aca979bca",CRITICAL,28.23,3353,0,False,False,False,FAIL,12,7,1,0,0.22
jenkins-billing-api-release,billing-api/bugfix-payment-webhook#24580,2026-05-02T21:45:00,Jenkins,finance/billing-api,bugfix/payment-webhook,0fdb0ca8472c323f2804ab4d5c455be0283285d7,github-actions[bot],NodeJS,macos-latest,Azure,350,264,687,deploy,Security Scan Failure,DEPENDABOT_ALERT,[Pipeline] stage(deploy) | [Pipeline] sh | semgrep ci | Blocking finding: command injection risk in /home/runner/work/billing-api/billing-api/src/orders/index.ts:43; rule python.lang.security.audit.subprocess-shell-true | script returned exit code 1,HIGH,54.67,14951,3,False,False,False,FAIL,59,43,17,0,0.55
gha-auth-service-release,118000856467-1,2026-04-28T00:31:00,GitHub Actions,security/auth-service,main,0de2482aeb9511b6c24e1c198d77e34586b428cc,devops-bot,Python,windows-latest,AWS,1492,455,526,build,Configuration Error,INVALID_SECRET_REFERENCE,Run build job on ubuntu-latest | ##[group]refs/heads/main | helm template charts/app -f values-staging.yaml | YAML parse error on charts/app/templates/deployment.yaml: mapping values are not allowed in this context | Error: Process completed with exit code 1,HIGH,82.76,22268,2,False,False,False,FAIL,10,1,9,0,0.485
jenkins-customer-profile-api-nightly-regression,customer-profile-api/renovate-python-requests#21072,2026-04-01T03:06:00,Jenkins,core/customer-profile-api,renovate/python-requests-2.x,c2b07402c0bfa859dc964310146f85af74a70b03,maria_sre,NodeJS,macos-latest,GCP,1218,662,0,build,Build Failure,DOCKER_BUILD_FAILED,[Pipeline] stage(build) | [Pipeline] sh | cmake --build build | undefined reference to `ValidateToken()` | collect2: error: ld returned 1 exit status | script returned exit code 1,CRITICAL,86.91,3114,1,False,False,False,FAIL,14,19,3,0,0.568
gitlab-risk-scoring-service-security-scan,pipeline/999557/job/2363036,2026-05-04T22:19:00,GitLab CI,risk/risk-scoring-service,feature/pagos,b84241f96328b1d9f49034257a0445e6c5f737be,data_pipeline_bot,NodeJS,macos-latest,On-Prem,872,499,0,test,Test Failure,CPP_GTEST_FAILED,"Running with gitlab-runner 17.x | stage=test | $ make test | npm test -- --runInBand | FAIL src/deploy/service.spec.ts | Expected mock function to have been called once, received 0 calls",HIGH,78.89,16073,1,False,False,False,FAIL,87,43,14,6,0.615
ado-notification-service-ci,20260601.29,2026-06-07T13:20:00,Azure DevOps,messaging/notification-service,ci/cd-proyecto,75abe131dedaf0b63c97e3c19d6049d14562196e,junior_juan,Python,windows-latest,GCP,400,172,167,build,Permission Error,GITHUB_TOKEN_PERMISSION_DENIED,##[section]Starting: build | Agent job on Azure Pipelines | gcloud run deploy | PERMISSION_DENIED: principal ci-deploy@project.iam.gserviceaccount.com lacks roles/run.admin | ##[error]Bash exited with code 1,HIGH,55.11,3443,1,False,False,False,FAIL,2,4,1,0,0.303
gitlab-customer-profile-api-pr-validation,pipeline/1013575/job/2393868,2026-05-30T06:06:00,GitLab CI,core/customer-profile-api,feature/model-registry,512738d6b6fb7440b5e91f7402ad30ab13b4726e,platform_admin,C++,ubuntu-latest,On-Prem,1433,1053,645,build,Permission Error,K8S_RBAC_FORBIDDEN,Running with gitlab-runner 17.x | stage=build | $ make build | gh api repos/core/customer-profile-api/actions/secrets | HTTP 403: Resource not accessible by integration; GITHUB_TOKEN requires actions:write | ERROR: Job failed: exit code 1,CRITICAL,53.66,1618,1,False,False,False,FAIL,41,39,5,0,0.362
gitlab-internal-api-gateway-pr-validation,pipeline/1012492/job/2391487,2026-05-28T07:25:00,GitLab CI,platform/internal-api-gateway,develop,0dc448edb9af28b3518aaf7a63eaeae7efdf371d,dependabot[bot],C++,macos-latest,GCP,1130,1416,863,test,Dependency Error,CARGO_CRATE_NOT_FOUND,Running with gitlab-runner 17.x | stage=test | $ make test | npm ci | npm ERR! code ETARGET | npm ERR! notarget No matching version found for gin-gonic/gin@9.99.9 | package-lock.json out of sync | ERROR: Job failed: exit code 1,HIGH,45.82,20811,0,False,False,False,FAIL,48,6,3,0,0.786
ado-ml-training-pipeline-pr-validation,20260603.23,2026-04-15T09:42:00,Azure DevOps,mlops/ml-training-pipeline,develop,617a104f5aa731228ea6d100cb30c7f0f38b9684,platform_admin,C++,self-hosted-linux,GCP,531,532,1015,build,Dependency Error,NPM_ETARGET,##[section]Starting: build | Agent job on Azure Pipelines | mvn dependency:resolve | Could not find artifact com.company:billing-client:jar:2.7.14 in internal-nexus (https://nexus.internal.example.com/repository/maven-public),HIGH,90.1,7783,1,False,False,False,FAIL,87,6,6,0,0.442
gitlab-customer-profile-api-build-test-deploy,pipeline/1002619/job/2369759,2026-05-10T09:43:00,GitLab CI,core/customer-profile-api,bugfix/flaky-login-test,db812622ce13eb1406b871a3c3d3472418963282,qa_automation,Rust,self-hosted-linux,AWS,1687,741,573,test,Resource Exhaustion,CPU_LIMIT_EXCEEDED,Running with gitlab-runner 17.x | stage=test | $ make test | npm run build | FATAL ERROR: Reached heap limit Allocation failed - JavaScript heap out of memory | address=0xa12e5fc1c8d8,HIGH,85.25,30275,3,False,False,False,FAIL,34,32,14,0,0.731
gitlab-analytics-etl-build-test-deploy,pipeline/1008464/job/2382619,2026-05-21T00:37:00,GitLab CI,data/analytics-etl,feature/model-registry,df71af9c7ddf67184fb47ac77fbf7aba9c490ef8,github-actions[bot],Java,windows-latest,GCP,822,975,0,test,Test Failure,JUNIT_TEST_FAILURE,"Running with gitlab-runner 17.x | stage=test | $ make test | pipeline step failed after retry; logs were truncated after runner output limit, final exit status=1 | repository=analytics-etl | ERROR: Job failed: exit code 1",MEDIUM,56.64,2635,1,False,False,False,FAIL,17,22,6,11,0.597
gitlab-feature-store-build-test-deploy,pipeline/1007866/job/2381319,2026-05-20T00:15:00,GitLab CI,mlops/feature-store,feature/pagos,d4694e7255636daa05a092c70112cb16e10cc538,renovate[bot],Rust,windows-latest,AWS,463,406,180,build,Resource Exhaustion,JAVA_HEAP_SPACE,Running with gitlab-runner 17.x | stage=build | $ make build | npm run build | FATAL ERROR: Reached heap limit Allocation failed - JavaScript heap out of memory | address=0x786e0adecadc,CRITICAL,34.74,1593,1,False,False,False,FAIL,11,3,2,0,0.285
ado-customer-profile-api-release,20260621.25,2026-05-05T02:05:00,Azure DevOps,core/customer-profile-api,develop,b729ab2334d4854ee1c64a147b9bc0c44ec54dc8,carlos_dev,NodeJS,windows-latest,AWS,1145,419,0,test,Test Failure,CARGO_TEST_FAILED,##[section]Starting: test | Agent job on Azure Pipelines | command returned non-zero status during test; detailed tool output was written above and summary artifact was not created | sha=b729ab23 | ##[error]Bash exited with code 1,MEDIUM,52.44,11521,2,False,False,False,FAIL,10,24,14,16,0.665
ado-model-serving-platform-pr-validation,20260624.25,2026-05-02T12:14:00,Azure DevOps,platform/model-serving-platform,develop,ab9c704d456843a3f37851922c367c6da673588d,akash_mlops,Java,self-hosted-linux,On-Prem,1191,1656,0,test,Test Failure,CPP_GTEST_FAILED,##[section]Starting: test | Agent job on Azure Pipelines | 2026-05-02 12:14:00 /home/jenkins/workspace/model-serving-platform/src/main/java/com/company/auth/Service.java:184: AssertionError: expected HTTP 200 but got 500 for GET /api/billing | failing test=test_feature_store.py | Error: Process completed with exit code 1 | ##[error]Bash exited with code 1,MEDIUM,55.97,14946,2,False,False,False,FAIL,51,24,10,5,0.39
gitlab-risk-scoring-service-nightly-regression,pipeline/1002630/job/2369800,2026-05-10T09:58:00,GitLab CI,risk/risk-scoring-service,develop,8a914b5c46ddf1f6ec6ebb4682e33345dbfe12c8,maria_sre,NodeJS,windows-latest,Azure,1547,261,389,build,Resource Exhaustion,ENOSPC,Running with gitlab-runner 17.x | stage=build | $ make build | docker build . | no space left on device while writing /var/lib/docker/overlay2/3346058194601365be9f/diff/app/node_modules,HIGH,93.0,13738,3,False,False,False,FAIL,90,4,10,0,0.907
circleci-payment-gateway-service-ci,3066f0db-121c-563c-8dd6-918ef515b1b3,2026-05-27T15:04:00,CircleCI,payments/payment-gateway-service,feature/order-events,0d7af54b5107291097ebc5fcb59b5c2dfe74a3cd,security_scan_bot,Python,windows-latest,On-Prem,1113,778,624,build,Dependency Error,PIP_RESOLUTION_IMPOSSIBLE,CircleCI step build | working_directory=~/project/payment-gateway-service | cargo fetch | failed to select a version for `serde` required by package payment-gateway-service,HIGH,50.73,13469,0,False,False,False,FAIL,69,26,7,0,0.876
gitlab-deploypilot-ai-release,pipeline/1010639/job/2387404,2026-05-24T23:15:00,GitLab CI,devops/deploypilot-ai,feature/order-events,83f249c893e1ababc322ca43b2da11972bbfd994,maria_sre,Java,windows-latest,Azure,1275,311,215,build,Dependency Error,CARGO_CRATE_NOT_FOUND,Running with gitlab-runner 17.x | stage=build | $ make build | go mod download | verifying github.com/company/models@v0.0.49: checksum mismatch in go.sum,MEDIUM,72.27,9808,2,False,False,False,FAIL,33,25,3,0,0.683
ado-inventory-sync-worker-release,20260621.25,2026-05-05T20:44:00,Azure DevOps,ops/inventory-sync-worker,feature/auth-jwt,5fab536716ad588f4178a96b79131cae6f379b1e,platform_admin,Rust,ubuntu-latest,,250,54,8,deploy,Deployment Failure,K8S_ROLLOUT_TIMEOUT,##[section]Starting: deploy | Agent job on Azure Pipelines | AWS ALB target group health check failed: target 10.165.54.154:3121 unhealthy after deployment; CodeDeploy marked revision failed,HIGH,48.98,3105,1,False,False,False,FAIL,7,4,1,0,0.106
circleci-search-api-build-test-deploy,224511f6-89f3-5d6c-b374-5acb7ea3a4e8,2026-05-26T04:20:00,CircleCI,search/search-api,bugfix/flaky-login-test,fd855410201d1cf32739b1b917c47eb633eadfb6,qa_automation,NodeJS,windows-latest,On-Prem,1089,556,1260,deploy,Deployment Failure,ALB_TARGET_UNHEALTHY,CircleCI step deploy | working_directory=~/project/search-api | kubectl rollout status deployment/search-api -n dev --timeout=180s | error: deployment exceeded its progress deadline | image=registry.gitlab.com/search-api:fd855410,CRITICAL,42.24,21693,2,False,False,False,FAIL,34,10,2,0,0.373
ado-ml-training-pipeline-security-scan,20260630.29,2026-06-10T05:41:00,Azure DevOps,mlops/ml-training-pipeline,release/2026.07,5136524d9e8f6cc857646851f15a769b0ab1df7d,platform_admin,NodeJS,macos-latest,AWS,180,895,0,test,Test Failure,GO_TEST_FAILED,##[section]Starting: test | Agent job on Azure Pipelines | go test ./... | --- FAIL: TestPaymentWebhook (0.8s) | handler_test.go:12: got nil response body,MEDIUM,42.99,7191,1,False,False,False,FAIL,88,28,3,16,0.769
circleci-analytics-etl-security-scan,72f13717-dc0f-565d-9781-af2dda77fac3,2026-06-10T13:47:00,CircleCI,data/analytics-etl,develop,4916f84fd6a3d575b0da8dbae81972d650f196df,security_scan_bot,Go,windows-latest,GCP,566,1244,568,test,Dependency Error,MAVEN_DEPENDENCY_RESOLUTION,CircleCI step test | working_directory=~/project/analytics-etl | cargo fetch | failed to select a version for `serde` required by package analytics-etl | Exited with code 1,MEDIUM,80.4,17444,2,False,False,False,FAIL,26,13,8,0,0.683
jenkins-web-portal-release,web-portal/develop#29432,2026-06-03T02:39:00,Jenkins,web/web-portal,develop,2add0b491bd69c6abcdb91cb333a792a9baa2d08,data_pipeline_bot,C++,windows-latest,AWS,1475,927,637,build,Configuration Error,INVALID_SECRET_REFERENCE,[Pipeline] stage(build) | [Pipeline] sh | docker compose config | services.api.environment.SECRET_KEY contains an invalid reference; secret was not mounted in runner context,MEDIUM,92.19,13009,3,False,False,False,FAIL,13,7,6,0,0.674
gha-energy-forecasting-pipeline-nightly-regression,118000816820-1,2026-04-18T10:09:00,GitHub Actions,mlops/energy-forecasting-pipeline,feature/auth-jwt,91e3fb6ad701289beeff5260348d325bedcb4bad,release_manager,C++,ubuntu-latest,AWS,1523,984,377,build,Configuration Error,INVALID_WORKFLOW_YAML,Run build job on ubuntu-latest | ##[group]refs/heads/feature/auth-jwt | python -m app.config_check | pydantic.error_wrappers.ValidationError: DATABASE_URL field required for environment=staging | Error: Process completed with exit code 1,MEDIUM,74.54,15679,1,False,False,False,FAIL,2,2,8,0,0.267
