pipeline_id,run_id,timestamp,ci_tool,repository,branch,commit_hash,author,language,os,cloud_provider,build_duration_sec,test_duration_sec,deploy_duration_sec,failure_stage,failure_type,error_code,error_message,severity,cpu_usage_pct,memory_usage_mb,retry_count,is_flaky_test,rollback_triggered,incident_created,result,commit_size,files_changed,warnings,tests_failed,previous_failure_rate
gitlab-reporting-dashboard-nightly-regression,pipeline/991367/job/2345006,2026-04-20T04:02:00,GitLab CI,reporting/reporting-dashboard,dependabot/npm_and_yarn/lodash-4.17.21,3b5d47005c780d78b7978f2bf399e3681a3545ad,maria_sre,Java,macos-latest,Azure,382,775,0,build,Build Failure,TS2307,Running with gitlab-runner 17.x | stage=build | $ make build | command returned non-zero status during build; detailed tool output was written above and summary artifact was not created | sha=3b5d4700 | ERROR: Job failed: exit code 1,CRITICAL,47.28,6607,0,FALSE,FALSE,FALSE,FAIL,59,9,15,0,0.513
gha-user-session-service-ci,118000748820-1,2026-04-01T19:17:00,GitHub Actions,platform/user-session-service,hotfix/urgente,31f3390b2115e819de3de8a10fbcf37a3915c0e1,qa_automation,Java,ubuntu-latest,AWS,679,514,1712,deploy,Deployment Failure,IMAGE_PULL_BACKOFF,Run deploy job on ubuntu-latest | ##[group]refs/heads/hotfix/urgente | helm upgrade --install user-session-service charts/app -n ml-prod | Error: UPGRADE FAILED: cannot patch Deployment: spec.template.spec.containers[0].image: Invalid value ghcr.io/user-session-service:31f3390b,CRITICAL,85.23,19646,1,FALSE,TRUE,FALSE,FAIL,41,28,4,0,0.781
circleci-internal-api-gateway-nightly-regression,2b78b2f3-b34c-5c30-8abb-e3e280ab63cb,2026-04-08T19:02:00,CircleCI,platform/internal-api-gateway,bugfix/payment-webhook,0b303c7c4c96dd523d58476e4706c7305cf998ca,dependabot[bot],C++,windows-latest,AWS,1337,847,0,build,Build Failure,CMAKE_LINK_ERROR,"CircleCI step build | working_directory=~/project/internal-api-gateway | docker build -t 123456789012.dkr.ecr.us-east-1.amazonaws.com/internal-api-gateway:0b303c7c . | ERROR: failed to solve: process ""/bin/sh -c npm run build"" did not complete successfully: exit code: 2 | buildkit=b1cc149a8cbd3a8f",MEDIUM,76.34,3908,0,FALSE,FALSE,FALSE,FAIL,59,12,10,0,0.464
jenkins-reporting-dashboard-build-test-deploy,reporting-dashboard/release-2026-07#22414,2026-04-13T06:04:00,Jenkins,reporting/reporting-dashboard,release/2026.07,022efee13b3f320a09f825908dfa6eed919e7661,release_manager,NodeJS,windows-latest,GCP,1850,2011,518,build,Timeout,DOCKER_PULL_TIMEOUT,[Pipeline] stage(build) | [Pipeline] sh | mvn -B test | Build timed out after 20 minutes; last log line from Surefire: waiting for forked JVM,MEDIUM,48.98,9892,2,FALSE,FALSE,FALSE,FAIL,47,5,2,0,0.669
gha-energy-forecasting-pipeline-pr-validation,118000221066-1,2025-11-24T02:10:00,GitHub Actions,mlops/energy-forecasting-pipeline,main,0d5c446b7355150dcf283219e00caa831cf6801d,dependabot[bot],Rust,macos-latest,AWS,399,30,201,None,None,None,Run deploy job on ubuntu-latest | ##[group]refs/heads/main | health check passed for https://energy-forecasting-pipeline.dev.internal.example.com/healthz | deployment marked successful,None,18.2,4631,1,FALSE,FALSE,FALSE,PASS,25,7,3,0,0.27
circleci-internal-api-gateway-release,f15fab7b-b32e-5ff1-94fc-a1d3267247fc,2026-04-03T09:28:00,CircleCI,platform/internal-api-gateway,develop,bdd7e2e9a210f74ba2cd4f7af86c1fc6deaf39cd,data_pipeline_bot,C++,windows-latest,AWS,372,383,175,deploy,Permission Error,GCP_IAM_DENIED,CircleCI step deploy | working_directory=~/project/internal-api-gateway | kubectl apply -f k8s/deployment.yaml -n ml-staging | Error from server (Forbidden): serviceaccount ci-deployer cannot patch deployments.apps in namespace ml-staging,HIGH,64.89,5566,1,FALSE,FALSE,FALSE,FAIL,5,4,3,0,0.329
ado-rag-qa-service-pr-validation,20260613.23,2026-04-16T23:29:00,Azure DevOps,platform-team/rag-qa-service,release/2026.07,b0bd2bb9a0f47599ac474491452f6bfdaf859be2,platform_admin,NodeJS,windows-latest,GCP,630,1016,0,build,Build Failure,BUILD_SCRIPT_EXIT_2,##[section]Starting: build | Agent job on Azure Pipelines | cmake --build build | undefined reference to `PublishEvent()` | collect2: error: ld returned 1 exit status,MEDIUM,35.15,19866,0,FALSE,FALSE,FALSE,FAIL,33,19,12,0,0.701
gitlab-e2e-test-suite-build-test-deploy,pipeline/983994/job/2328791,2026-04-06T20:47:00,GitLab CI,qa/e2e-test-suite,master,1ca2cd9693e15564a4667784333a7a132696da1c,renovate[bot],Java,ubuntu-latest,GCP,202,279,850,build,Network Error,APT_NETWORK_FAIL,Running with gitlab-runner 17.x | stage=build | $ make build | apt-get update | Temporary failure resolving archive.ubuntu.com; runner network check failed | ERROR: Job failed: exit code 1,HIGH,64.68,11461,4,FALSE,FALSE,TRUE,FAIL,20,42,2,0,0.277
gha-rag-qa-service-security-scan,118000271107-2,2025-12-06T07:20:00,GitHub Actions,platform-team/rag-qa-service,ci/cd-proyecto,894e3ab45aff80d35d9f594e5a887d1b99656a12,isuru_devops,NodeJS,macos-latest,AWS,643,245,221,None,None,None,Run build job on ubuntu-latest | ##[group]refs/heads/ci/cd-proyecto | artifact rag-qa-service:894e3ab4 published | all required checks passed | warning: 3 non-blocking linter warnings recorded,None,55.27,1556,0,FALSE,FALSE,FALSE,PASS,26,5,3,0,0.269
jenkins-inventory-sync-worker-pr-validation,inventory-sync-worker/release#26179,2026-05-17T08:11:00,Jenkins,ops/inventory-sync-worker,release/2026.06,be7047921e901288125cbd5a596cc01a2d91deb5,release_manager,Rust,macos-latest,GCP,1792,676,306,deploy,Permission Error,DOCKER_LOGIN_DENIED,[Pipeline] stage(deploy) | [Pipeline] sh | gh api repos/ops/inventory-sync-worker/actions/secrets | HTTP 403: Resource not accessible by integration; GITHUB_TOKEN requires actions:write,HIGH,53.5,19412,0,FALSE,FALSE,FALSE,FAIL,8,3,2,0,0.788
gha-payment-gateway-service-deploy-staging,118000063346-1,2025-10-16T12:54:00,GitHub Actions,payments/payment-gateway-service,release/2026.06,2f6fe862b3b96e967627e1188a6764dd4721ed31,release_manager,Python,windows-latest,Azure,69,501,426,None,None,None,Run security-scan job on ubuntu-latest | ##[group]refs/heads/release | dependency audit completed with no blocking vulnerabilities | status=success | warning: 4 non-blocking linter warnings recorded,None,66.29,3448,1,FALSE,FALSE,FALSE,PASS,7,7,4,0,0.077
gitlab-kafka-stream-processor-deploy-staging,pipeline/1028882/job/2427537,2026-04-17T15:09:00,GitLab CI,data/kafka-stream-processor,ci/cd-proyecto,e6eac69f78dbc6cf7bb63c897925845a55e13e4a,carlos_dev,Python,macos-latest,None,1401,402,867,test,Resource Exhaustion,OOM_KILLED,Running with gitlab-runner 17.x | stage=test | $ make test | pytest tests/ | worker process was killed by signal 9 (SIGKILL); container memory limit 4096Mi exceeded | ERROR: Job failed: exit code 1,CRITICAL,86.82,22023,2,FALSE,FALSE,FALSE,FAIL,10,32,2,0,0.188
jenkins-ml-training-pipeline-pr-validation,ml-training-pipeline/bugfix-payment-webhook#28854,2026-06-10T11:16:00,Jenkins,mlops/ml-training-pipeline,bugfix/payment-webhook,fd645d83ea69b4d206a3443671975b9c5b85b784,devops-bot,Java,macos-latest,AWS,255,951,288,build,Permission Error,GITHUB_TOKEN_PERMISSION_DENIED,[Pipeline] stage(build) | [Pipeline] sh | gcloud run deploy | PERMISSION_DENIED: principal ci-deploy@project.iam.gserviceaccount.com lacks roles/run.admin | script returned exit code 1,HIGH,71.02,3980,0,FALSE,FALSE,FALSE,FAIL,84,28,5,0,0.396
gha-billing-api-nightly-regression,118000030069-2,2025-10-08T09:14:00,GitHub Actions,finance/billing-api,feature/order-events,2a2e87ee684c0c478f611b9d1d76f355dc79e5e7,release_manager,NodeJS,ubuntu-latest,AWS,486,272,163,None,None,None,Run test job on ubuntu-latest | ##[group]refs/heads/feature | NodeJS unit and integration tests passed | coverage report uploaded | no deployment rollback required | warning: 4 non-blocking linter warnings recorded,None,13.5,2212,1,FALSE,FALSE,FALSE,PASS,23,4,4,0,0.191
circleci-ci-templates-deploy-staging,b5b2ca2a-7d91-5e5d-a91d-09ca30b9df95,2026-05-31T01:07:00,CircleCI,devops/ci-templates,develop,99055ab0c4ca9624a068df8b06f65958e6ee864b,data_pipeline_bot,Go,macos-latest,GCP,147,430,8,test,Dependency Error,MAVEN_DEPENDENCY_RESOLUTION,CircleCI step test | working_directory=~/project/ci-templates | npm ci | npm ERR! code ETARGET | npm ERR! notarget No matching version found for spring-boot-starter-web@9.99.9 | package-lock.json out of sync,HIGH,58.67,13042,0,FALSE,FALSE,FALSE,FAIL,88,5,9,0,0.415
gitlab-billing-api-deploy-staging,pipeline/907803/job/2161161,2025-11-20T08:14:00,GitLab CI,finance/billing-api,dependabot/npm_and_yarn/lodash-4.17.21,97c0135275d2d0806954b5d153bafdd670914f63,devops-bot,Go,windows-latest,On-Prem,591,279,424,None,None,None,Running with gitlab-runner 17.x | stage=build | $ make build | artifact billing-api:97c01352 published | all required checks passed | warning: 2 non-blocking linter warnings recorded,None,34.29,2302,1,FALSE,FALSE,FALSE,PASS,2,9,2,0,0.022
gitlab-search-api-nightly-regression,pipeline/881370/job/2103014,2025-10-03T11:34:00,GitLab CI,search/search-api,renovate/python-requests-2.x,04e6739a65d24fb6e52d79996e3839426564d837,data_pipeline_bot,Java,macos-latest,On-Prem,729,593,114,None,None,None,Running with gitlab-runner 17.x | stage=test | $ make test | Java unit and integration tests passed | coverage report uploaded | no deployment rollback required | warning: 3 non-blocking linter warnings recorded,None,61.62,405,1,FALSE,FALSE,FALSE,PASS,23,10,3,0,0.237
gitlab-fraud-detection-api-deploy-staging,pipeline/927291/job/2204049,2025-12-25T11:27:00,GitLab CI,platform-team/fraud-detection-api,main,b7f8917af1405d1357994748d662870733265284,sara_platform,C++,macos-latest,Azure,83,60,121,None,None,None,Running with gitlab-runner 17.x | stage=ci | $ make ci | 2025-12-25 11:27:00 checkout b7f8917a | dependencies restored from cache | build and tests completed successfully,None,22.99,1809,1,FALSE,FALSE,FALSE,PASS,30,4,2,0,0.092
circleci-kafka-stream-processor-release,35e16d3b-27fc-5e58-a837-80a7daa952c2,2025-11-28T08:57:00,CircleCI,data/kafka-stream-processor,release/2026.06,17d2dba42212be367c2bc4b75952e27c16ba3773,qa_automation,Rust,macos-latest,GCP,591,67,474,None,None,None,CircleCI step deploy | working_directory=~/project/kafka-stream-processor | health check passed for https://kafka-stream-processor.prod.internal.example.com/healthz | deployment marked successful | warning: 3 non-blocking linter warnings recorded,None,38.51,3714,0,FALSE,FALSE,FALSE,PASS,9,1,3,0,0.141
gitlab-search-api-release,pipeline/880876/job/2101929,2025-10-02T16:14:00,GitLab CI,search/search-api,develop,9f85ed8eed2302018df13fc9b6b98ce2e0612493,github-actions[bot],C++,windows-latest,GCP,752,47,45,None,None,None,Running with gitlab-runner 17.x | stage=security-scan | $ make security-scan | dependency audit completed with no blocking vulnerabilities | status=success | warning: 4 non-blocking linter warnings recorded,None,40.66,4225,1,FALSE,FALSE,FALSE,PASS,17,13,4,0,0.102
jenkins-web-portal-deploy-staging,web-portal/hotfix-urgente#8575,2025-12-09T08:57:00,Jenkins,web/web-portal,hotfix/urgente,c06a538a5b5b19e0816e6a329e9c8e10fa6234a0,akash_mlops,Rust,windows-latest,GCP,543,372,172,None,None,None,[Pipeline] stage(security-scan) | [Pipeline] sh | dependency audit completed with no blocking vulnerabilities | status=success,None,27.98,677,0,FALSE,FALSE,FALSE,PASS,7,3,2,0,0.017
ado-payment-gateway-service-ci,20260604.54,2025-11-10T04:05:00,Azure DevOps,payments/payment-gateway-service,master,326b5da11993ce91a5cac077b27c31af06bc8229,release_manager,Rust,windows-latest,On-Prem,550,228,92,None,None,None,##[section]Starting: security-scan | Agent job on Azure Pipelines | dependency audit completed with no blocking vulnerabilities | status=success,None,38.16,4090,1,FALSE,FALSE,FALSE,PASS,18,1,0,0,0.1
gha-reporting-dashboard-pr-validation,118000845801-2,2026-04-25T10:40:00,GitHub Actions,reporting/reporting-dashboard,bugfix/flaky-login-test,162ae8c533c7c4b9610cc7991bb8c0d8ee51564f,qa_automation,Java,macos-latest,AWS,1247,721,972,deploy,Security Scan Failure,TRIVY_CRITICAL_CVE,Run deploy job on ubuntu-latest | ##[group]refs/heads/bugfix/flaky-login-test | trivy image --exit-code 1 gcr.io/internal-platform/reporting-dashboard:162ae8c5 | CRITICAL CVE-2024-8572 found in openssl package; fixed version available | Error: Process completed with exit code 1,HIGH,47.45,20423,0,FALSE,FALSE,FALSE,FAIL,39,10,12,0,0.423
gha-risk-scoring-service-pr-validation,118000062024-2,2025-10-16T06:17:00,GitHub Actions,risk/risk-scoring-service,release/2026.07,12cd103b92423eca717c7b4ba1a98807916fd564,security_scan_bot,C++,ubuntu-latest,Azure,569,198,165,None,None,None,Run ci job on ubuntu-latest | ##[group]refs/heads/release/2026.07 | 2025-10-16 06:17:00 checkout 12cd103b | dependencies restored from cache | build and tests completed successfully,None,60.26,5729,0,FALSE,FALSE,FALSE,PASS,15,12,1,0,0.281
jenkins-payment-gateway-service-build-test-deploy,payment-gateway-service/feature#3762,2025-10-26T22:57:00,Jenkins,payments/payment-gateway-service,feature/order-events,b458fa4b10962100de93610e36ca0b49604a36f0,junior_juan,Rust,ubuntu-latest,On-Prem,424,75,39,None,None,None,[Pipeline] stage(ci) | [Pipeline] sh | 2025-10-26 22:57:00 checkout b458fa4b | dependencies restored from cache | build and tests completed successfully,None,44.45,3196,1,TRUE,FALSE,FALSE,PASS,25,4,1,0,0.054
jenkins-kafka-stream-processor-deploy-staging,kafka-stream-processor/bugfix-flaky-login-test#25006,2026-05-06T18:20:00,Jenkins,data/kafka-stream-processor,bugfix/flaky-login-test,3b9aa6b89a89e0a08627c56522fe6f51afa02f01,security_scan_bot,C++,ubuntu-latest,GCP,1092,934,0,build,Build Failure,CMAKE_LINK_ERROR,"[Pipeline] stage(build) | [Pipeline] sh | mvn -B package | [ERROR] COMPILATION ERROR : C:\agent\_work\1\s\src\orders\service.cpp:[14,30] cannot find symbol class PaymentClient",CRITICAL,54.23,23159,0,FALSE,FALSE,FALSE,FAIL,50,17,9,0,0.725
gha-payment-gateway-service-pr-validation,118000026942-1,2025-10-07T17:40:00,GitHub Actions,payments/payment-gateway-service,hotfix/urgent-rollout,3a9e3e6c9ce5edf0a88ee574587292dd977918f1,akash_mlops,Java,macos-latest,AWS,391,506,398,None,None,None,Run build job on ubuntu-latest | ##[group]refs/heads/hotfix/urgent-rollout | artifact payment-gateway-service:3a9e3e6c published | all required checks passed,None,38.37,323,1,FALSE,FALSE,FALSE,PASS,18,10,4,0,0.318
ado-search-api-release,20260629.65,2025-11-19T16:32:00,Azure DevOps,search/search-api,feature/order-events,a989726723971b09c8cbb9d5045ee9efcbaceb28,junior_juan,NodeJS,macos-latest,Azure,213,263,67,None,None,None,##[section]Starting: build | Agent job on Azure Pipelines | artifact search-api:a9897267 published | all required checks passed,None,69.51,4261,0,FALSE,FALSE,FALSE,PASS,18,5,0,0,0.082
gha-model-serving-platform-security-scan,118000121377-1,2025-10-30T18:00:00,GitHub Actions,platform/model-serving-platform,bugfix/flaky-login-test,cad193313439bc64f5041213546b402b6d84d14d,sara_platform,Java,macos-latest,GCP,473,475,433,None,None,None,Run security-scan job on ubuntu-latest | ##[group]refs/heads/bugfix/flaky-login-test | dependency audit completed with no blocking vulnerabilities | status=success | warning: 2 non-blocking linter warnings recorded,None,39.75,4279,0,FALSE,FALSE,FALSE,PASS,3,2,2,0,0.17
jenkins-search-api-nightly-regression,search-api/develop#26276,2026-05-18T03:07:00,Jenkins,search/search-api,develop,c77e2249c9a411a17a5ef4d9aa608ae22784b203,junior_juan,Rust,windows-latest,AWS,3089,509,835,build,Timeout,WAIT_FOR_SERVICE_TIMEOUT,[Pipeline] stage(build) | [Pipeline] sh | npm ci | command timed out after 600000ms during postinstall script for spring-boot-starter-web | script returned exit code 1,MEDIUM,51.39,20667,3,FALSE,FALSE,FALSE,FAIL,76,15,7,0,0.603
jenkins-auth-service-release,auth-service/develop#30746,2026-04-05T03:13:00,Jenkins,security/auth-service,develop,584c0c7f73e01885e6dba3f07373216e261ff8a1,sara_platform,Python,windows-latest,Azure,576,302,0,build,Build Failure,BUILD_SCRIPT_EXIT_2,"[Pipeline] stage(build) | [Pipeline] sh | mvn -B package | [ERROR] COMPILATION ERROR : /home/runner/work/auth-service/auth-service/src/checkout/service.py:[195,35] cannot find symbol class RiskDecision | script returned exit code 1",CRITICAL,92.24,20123,1,FALSE,FALSE,FALSE,FAIL,61,23,8,0,0.275
ado-user-session-service-pr-validation,20260602.27,2026-05-20T14:52:00,Azure DevOps,platform/user-session-service,release/2026.07,d1ea0d9a74ff68ea6f86915cc62b541ec885a2c4,data_pipeline_bot,Rust,ubuntu-latest,AWS,1448,1350,1042,deploy,Timeout,DOCKER_PULL_TIMEOUT,##[section]Starting: deploy | Agent job on Azure Pipelines | docker pull docker.io/company/user-session-service:d1ea0d9a | context deadline exceeded after 120s; registry did not respond | ##[error]Bash exited with code 1,MEDIUM,79.1,19120,2,FALSE,FALSE,FALSE,FAIL,18,18,2,0,0.509
gha-inventory-sync-worker-security-scan,118000985433-1,2026-05-29T11:56:00,GitHub Actions,ops/inventory-sync-worker,feature/pagos,e25780be9e1fcc962616707360120a338929dcc5,security_scan_bot,Java,ubuntu-latest,GCP,1629,712,0,test,Test Failure,GO_TEST_FAILED,Run test job on ubuntu-latest | ##[group]refs/heads/feature/pagos | mvn test | [ERROR] Failures: OrderServiceTest.shouldCreateOrder:171 expected:<201> but was:<500> | Error: Process completed with exit code 1,HIGH,73.91,18275,1,FALSE,FALSE,FALSE,FAIL,87,31,5,10,0.451
gitlab-billing-api-release,pipeline/902994/job/2150579,2025-11-11T13:21:00,GitLab CI,finance/billing-api,develop,f9efd2ddd4c65895367b2ec5e912e5059a7d9542,sara_platform,C++,self-hosted-linux,AWS,138,174,70,None,None,None,Running with gitlab-runner 17.x | stage=ci | $ make ci | 2025-11-11 13:21:00 checkout f9efd2dd | dependencies restored from cache | build and tests completed successfully,None,47.06,1934,0,FALSE,FALSE,FALSE,PASS,15,4,2,0,0.156
circleci-internal-api-gateway-release,9b7d3522-394f-5dbf-afc1-cdfc06cf7902,2026-04-06T19:42:00,CircleCI,platform/internal-api-gateway,feature/pagos,4203c45be6e56290c58e5c728912558b18b7a11e,sara_platform,Java,macos-latest,GCP,1007,446,642,test,Resource Exhaustion,ENOSPC,CircleCI step test | working_directory=~/project/internal-api-gateway | npm run build | FATAL ERROR: Reached heap limit Allocation failed - JavaScript heap out of memory | address=0x0a1fa4cea972,CRITICAL,86.44,29873,1,FALSE,FALSE,FALSE,FAIL,69,3,14,0,0.82
jenkins-kafka-stream-processor-release,kafka-stream-processor/ci-cd-proyecto#27418,2026-05-28T10:01:00,Jenkins,data/kafka-stream-processor,ci/cd-proyecto,eb4c362246a28582cd21f59f5659564076845fbe,akash_mlops,Python,macos-latest,AWS,1442,944,0,build,Build Failure,BUILD_SCRIPT_EXIT_2,[Pipeline] stage(build) | [Pipeline] sh | cargo build --release | error[E0432]: unresolved import crate::feature_flags at /home/runner/work/kafka-stream-processor/kafka-stream-processor/src/models/service.py:167:62 | script returned exit code 1,MEDIUM,88.99,4903,3,FALSE,FALSE,FALSE,FAIL,27,35,9,0,0.738
circleci-helm-charts-deploy-staging,44f4d008-483d-539f-85ca-6bcb5274c109,2025-12-06T05:05:00,CircleCI,infra/helm-charts,feature/model-registry,d508bb0a6703ffc85f86ddfabaaf4086aba23d7f,security_scan_bot,Rust,self-hosted-linux,GCP,531,270,86,None,None,None,CircleCI step test | working_directory=~/project/helm-charts | Rust unit and integration tests passed | coverage report uploaded | no deployment rollback required,None,34.63,2736,0,FALSE,FALSE,FALSE,PASS,16,1,2,0,0.294
gitlab-inventory-sync-worker-security-scan,pipeline/897910/job/2139403,2025-11-02T11:51:00,GitLab CI,ops/inventory-sync-worker,renovate/python-requests-2.x,707c411e2e705cdf9d625c71b1e7f85332391e34,dependabot[bot],Go,windows-latest,On-Prem,729,257,149,None,None,None,Running with gitlab-runner 17.x | stage=security-scan | $ make security-scan | dependency audit completed with no blocking vulnerabilities | status=success | warning: 1 non-blocking linter warnings recorded,None,30.63,605,0,FALSE,FALSE,FALSE,PASS,29,6,1,0,0.141
gha-fraud-detection-api-ci,118000908655-3,2026-05-10T19:57:00,GitHub Actions,platform-team/fraud-detection-api,main,a134bcde69078a8f1d145072b6db1a9338ac94e4,renovate[bot],Rust,macos-latest,GCP,494,678,757,deploy,Configuration Error,PydanticValidationError,"Run deploy job on ubuntu-latest | ##[group]refs/heads/main | actionlint .github/workflows/deploypilot-ci.yml | .github/workflows/deploypilot-ci.yml:219:72: unexpected key ""runs_on""; did you mean ""runs-on""? | Error: Process completed with exit code 1",MEDIUM,58.07,19906,3,FALSE,FALSE,FALSE,FAIL,11,10,6,0,0.615
gitlab-rag-qa-service-security-scan,pipeline/895884/job/2134937,2025-10-29T16:44:00,GitLab CI,platform-team/rag-qa-service,main,ecfd3526d8fed008d8eb56a783f13dc2e7b43e4a,devops-bot,C++,ubuntu-latest,GCP,1300,668,434,None,None,None,Running with gitlab-runner 17.x | stage=build | $ make build | artifact rag-qa-service:ecfd3526 published | all required checks passed,None,75.32,4296,2,FALSE,FALSE,FALSE,PASS,78,17,4,0,0.497
gha-internal-api-gateway-deploy-staging,118000072009-1,2025-10-18T16:05:00,GitHub Actions,platform/internal-api-gateway,hotfix/urgente,f2abd7c2b9d004e9adfa4c5753d318fde6c16b03,github-actions[bot],NodeJS,windows-latest,Azure,1259,201,469,None,None,None,Run ci job on ubuntu-latest | ##[group]refs/heads/hotfix/urgente | 2025-10-18 16:05:00 checkout f2abd7c2 | dependencies restored from cache | build and tests completed successfully,None,46.65,13904,2,FALSE,FALSE,FALSE,PASS,74,16,6,0,0.583
gha-billing-api-build-test-deploy,118000789069-2,2026-04-11T14:02:00,GitHub Actions,finance/billing-api,hotfix/urgent-rollout,c3348500c0c6978d68d7d1e957c9b649f30eb89a,github-actions[bot],Go,macos-latest,AWS,167,819,201,test,Resource Exhaustion,JAVA_HEAP_SPACE,Run test job on ubuntu-latest | ##[group]refs/heads/hotfix/urgent-rollout | cargo test --release | runner CPU throttled for 300s; job exceeded resource quota on self-hosted runner | Error: Process completed with exit code 1,HIGH,95.36,26252,2,FALSE,FALSE,FALSE,FAIL,24,41,8,0,0.773
jenkins-fraud-detection-api-build-test-deploy,fraud-detection-api/develop#25060,2026-05-07T03:29:00,Jenkins,platform-team/fraud-detection-api,develop,4ff62f46645ebd097a0fded312bb79080fa430a2,security_scan_bot,C++,ubuntu-latest,On-Prem,1620,971,963,test,Network Error,API_GATEWAY_TIMEOUT,[Pipeline] stage(test) | [Pipeline] sh | docker pull registry.gitlab.com/fraud-detection-api:4ff62f46 | received unexpected HTTP status: 504 Gateway Timeout from registry mirror 10.112.141.227,HIGH,50.48,21279,2,FALSE,FALSE,FALSE,FAIL,15,18,7,0,0.862
gitlab-ml-training-pipeline-security-scan,pipeline/909467/job/2164839,2025-11-23T08:09:00,GitLab CI,mlops/ml-training-pipeline,feature/model-registry,ce6c4d6f5ed4b34905fb4431f0227bcf116a8949,platform_admin,Go,macos-latest,GCP,563,302,91,None,None,None,Running with gitlab-runner 17.x | stage=test | $ make test | Go unit and integration tests passed | coverage report uploaded | no deployment rollback required,None,35.11,4626,1,FALSE,FALSE,FALSE,PASS,20,1,3,0,0.257
gha-kafka-stream-processor-deploy-staging,118000249612-2,2025-12-01T01:35:00,GitHub Actions,data/kafka-stream-processor,bugfix/flaky-login-test,67c585d4ac1a620c3fe14143500e565a0ede9e97,dependabot[bot],NodeJS,windows-latest,On-Prem,347,49,93,None,None,None,Run security-scan job on ubuntu-latest | ##[group]refs/heads/bugfix/flaky-login-test | dependency audit completed with no blocking vulnerabilities | status=success,None,38.08,5896,1,FALSE,FALSE,FALSE,PASS,32,10,1,0,0.144
gitlab-reporting-dashboard-build-test-deploy,pipeline/892056/job/2126523,2025-10-22T19:33:00,GitLab CI,reporting/reporting-dashboard,release/2026.07,faac38c91c067a543bcd4209c251758714f2ac77,carlos_dev,Go,macos-latest,On-Prem,738,264,78,None,None,None,Running with gitlab-runner 17.x | stage=ci | $ make ci | 2025-10-22 19:33:00 checkout faac38c9 | dependencies restored from cache | build and tests completed successfully,None,65.39,2554,0,FALSE,FALSE,FALSE,PASS,26,11,0,0,0.022
gha-ci-templates-build-test-deploy,118000308079-3,2025-12-15T04:36:00,GitHub Actions,devops/ci-templates,release/2026.06,7b6d6020922da6d74b24636977efbeb1d67c520b,maria_sre,Rust,macos-latest,GCP,397,326,94,None,None,None,Run ci job on ubuntu-latest | ##[group]refs/heads/release/2026.06 | 2025-12-15 04:36:00 checkout 7b6d6020 | dependencies restored from cache | build and tests completed successfully,None,48.8,2153,1,FALSE,FALSE,FALSE,PASS,13,3,0,0,0.011
jenkins-reporting-dashboard-release,reporting-dashboard/develop#10537,2025-12-27T01:12:00,Jenkins,reporting/reporting-dashboard,develop,0dc510abd0c4aa41a33508340cbb558461ba8433,data_pipeline_bot,Java,ubuntu-latest,On-Prem,697,353,129,None,None,None,[Pipeline] stage(ci) | [Pipeline] sh | 2025-12-27 01:12:00 checkout 0dc510ab | dependencies restored from cache | build and tests completed successfully,None,28.18,5429,1,FALSE,FALSE,FALSE,PASS,8,11,0,0,0.032
jenkins-push-notification-worker-security-scan,push-notification-worker/master#6250,2025-11-18T08:03:00,Jenkins,mobile/push-notification-worker,master,40517b0a423e3c95ab97ad7d8fea6cbcb0961222,akash_mlops,Java,macos-latest,Azure,790,146,121,None,None,None,[Pipeline] stage(ci) | [Pipeline] sh | 2025-11-18 08:03:00 checkout 40517b0a | dependencies restored from cache | build and tests completed successfully,None,33.15,4530,0,FALSE,FALSE,FALSE,PASS,7,1,2,0,0.179
ado-terraform-infra-pr-validation,20260610.28,2026-06-01T15:54:00,Azure DevOps,infra/terraform-infra,hotfix/urgent-rollout,f964b38c5dc14a1646834f0d7aa10b108b815bbc,security_scan_bot,Java,macos-latest,On-Prem,169,361,181,test,Test Failure,GO_TEST_FAILED,"##[section]Starting: test | Agent job on Azure Pipelines | pytest -q /home/jenkins/workspace/terraform-infra/src/main/java/com/company/features/Service.java | FAILED test_api_contract.py::test_billing_contract - assert {""status"":""ok""} == {""status"":""error""} | short_sha=f964b38c",MEDIUM,33.71,3130,1,FALSE,FALSE,FALSE,FAIL,15,4,2,0,0.32
gha-helm-charts-build-test-deploy,118000046262-2,2025-10-12T07:22:00,GitHub Actions,infra/helm-charts,dependabot/npm_and_yarn/lodash-4.17.21,246104707f541891bbf742412e3788c3333653cc,release_manager,Java,ubuntu-latest,On-Prem,659,352,35,None,None,None,Run security-scan job on ubuntu-latest | ##[group]refs/heads/dependabot/npm_and_yarn/lodash-4.17.21 | dependency audit completed with no blocking vulnerabilities | status=success | warning: 4 non-blocking linter warnings recorded,None,48.44,2683,0,FALSE,FALSE,FALSE,PASS,26,7,4,0,0.258
